article_id,article_url,article_title,article_tags,image_id,image_url
6086,https://www.e-n.org.uk/2023/08/regular-columns/let-my-people-know/,Let my people know,douglas;joseph steinberg|twitter,78490741E56578A1E49B9F0BC0E24FC2,https://www.e-n.org.uk/media/proc/opengraph/article_photos/file_vtsyxqpp7cnc73zj5eyyzh3jmgfmnyn2.jpg
6087,https://mlsmultiplex.com/2023/07/19/charlotte-fc-transfers-nuno-santos-vitoria-de-guimaraes/,Charlotte FC transfers Nuno Santos to VitÃƒÂ³ria de GuimarÃƒÂ£es,dejaegere;scott arfield;nuno santos;michael bradley;nuno santo|united states,60DC559DEE9863D77315B1E35534D3CB,"https://images2.minutemediacdn.com/image/fetch/w_2000,h_2000,c_fit/https%3A%2F%2Fmlsmultiplex.com%2Fwp-content%2Fuploads%2Fgetty-images%2F2017%2F07%2F1476080409-scaled.jpeg"
6088,https://guardian.ng/news/again-mmesoma-apologises-over-falsification-of-jamb-result/,"Again, Mmesoma apologises over falsification of JAMB result",ejikeme;asimiyu mariam omobolade;abubakar fulata;ishaq oloyode;gani fawehinmi|,B2010BBE47F41F925B162441966DAEBD,https://guardian.ng/wp-content/uploads/2023/07/Mmesoma-Joy-Ejikeme_4-640x360.jpg
6089,https://www.zerohedge.com/political/journalists-attacking-film-sound-freedom-should-have-their-hard-drives-investigated,Journalists Attacking The Film 'Sound Of Freedom' Should Have Their Hard Drives Investigated,ballard;john griffin;akira kurosawa;jim caviezel;glenn beck|cnn,925CC215E412C43F9767DEDB077D1AF6,https://assets.zerohedge.com/s3fs-public/styles/16_9_max_700/public/2023-07/SoundFreedom1.jpg?itok=vs0zimA3
6090,https://www.southpeacenews.com/show-shine-returns-to-mclennan-aug-5/,Show & Shine returns to McLennan Aug. 5 -,plihal;gail taylor;sharlene lambert|initiative reporter;facebook;smoky river ryders riding club;ryders community christmas;ryders community christmas event,E2A3C4ADE2327B0AC6B215785D397D51,https://www.southpeacenews.com/wp-content/uploads/2023/07/Show-and-Shine-7-scaled-e1689616901613.jpg
6091,https://global.chinadaily.com.cn/a/202307/20/WS64b88a0aa31035260b817780.html,China's ODI rises,of commerce,4AE45EA1B9252B781D1B0F8A6CEC62FB,http://img2.chinadaily.com.cn/images/202307/20/64b88a0aa310352610b93c79.jpeg
6092,http://www.uniindia.com/thailand-s-mfp-party-leader-pita-denied-renomination-to-be-pm/world/news/3013690.html,Thailand's MFP party leader Pita denied renomination to be PM,commission;constitutional court;national assembly;thailand move forward party,161DF9BE85576F1D1D33B002E4252905,http://www.uniindia.net/cms/gall_content/2023/7/2023_7$largeimg19_Jul_2023_193609893.jpg
6093,https://www.moneycontrol.com/news/business/stocks/cost-of-acquisition-of-ril-share-implied-at-95-32-post-demerger-10991851.html,Jio Financial demerger: Cost of acquisition of RIL share implied at 95.32%,financial services;reliance industries;reliance industries on;reliance strategic investments,07EC65FB0AE46C6404122B7482472B6A,https://images.moneycontrol.com/static-mcnews/2022/12/6-mukesh-ambani-reliance-industries-770x433.jpg
6094,https://www.cleveland.com/tv/2023/07/fifa-womens-world-cup-2023-how-to-watch-united-states-other-matches-for-free-72023.html,"FIFA Women's World Cup 2023: How to watch for free July 20-Aug. 20, including USWNT",girma;alex morgan;alyssa naeher;comcast xfinity|fox sports;directv;united states,CB9BB21988C33F6953F682099996414A,https://www.cleveland.com/resizer/ar7FcI8HCyFX1vi2C44awPL39Ao=/1280x0/smart/cloudfront-us-east-1.images.arcpublishing.com/advancelocal/2XZXGVTNY5BXHDWZ62IWJUJWYA.jpg
6095,https://www.hampshirechronicle.co.uk/news/23663622.kings-barton-land-transferred-headbourne-worthy-parish-council/,Kings Barton: Land transferred to Headbourne Worthy Parish Council,city council cabinet;wight wildlife;headbourne worthy parish council,535B4776F60D186DCCAC00FD845E38DD,https://www.hampshirechronicle.co.uk/resources/images/17013594/?type=og-image
6096,https://www.firstpost.com/world/i2u2-framework-still-has-a-strong-future-relationship-with-india-stronger-than-ever-says-white-house-12889132.html,"I2U2 framework still has a strong future, relationship with India 'stronger than ever', says White House",congress;white house,8730B6F11FF0BC83B9EC40A0C5D61557,https://images.firstpost.com/wp-content/uploads/2023/06/USPressSecy640.jpg
6097,https://timesofsandiego.com/politics/2023/07/19/longtime-resident-anita-edmondson-chosen-to-fill-poway-city-council-district-2-seat/,Longtime Resident Anita Edmondson Chosen to Fill Poway City Council District 2 Seat,polston;steve vaus;anita edmondson anita edmondson;anita edmondson;peter babich;matthew ficco;marc hennen;vanessa owen springett;richard zampell;barry leonard;carl browning|linkedin;poway city council;sheriff department;green valley civic association;poway chamber;city council on,21915A1CE0EF0C84555B4F59DEDF0F40,https://timesofsandiego.com/wp-content/uploads/2023/07/Anita-Edmondson.jpg
6098,https://www.nbcchicago.com/news/local/antioch-police-seize-carnival-ride-that-10-year-old-boy-was-thrown-from-in-criminal-investigation/3190424/,Carnival ride involved in incident that left 10-year-old seriously injured in Antioch seized in criminal investigation Ã¢â‚¬â€œ NBC Chicago,police department;illinois department of labor,8CE3362C2E0CEC7EAE935B441DC71D64,https://media.nbcchicago.com/2023/07/AntiochMobyDick.jpg?quality=85&strip=all
6099,https://www.etonline.com/kim-kardashian-says-ex-kanye-west-told-her-to-burn-his-things-as-divorce-is-finalized-on-the-208220,Kim Kardashian Says Ex Kanye West Told Her to Burn His Things as Divorce Is Finalized on 'The Kardashians',jenner;kanye west;kendall jenner;kim kardashian;pete davidson|,9AF3AB31C3A9F9109DBE1EEE0A04C979,https://www.etonline.com/sites/default/files/styles/max_1280x720/public/images/2023-07/ETD_DN_Kim_K_Kanye_Rants_20230706.jpg?h=d1cb525d&itok=xSIESDeV
6100,https://www.e-n.org.uk/2023/08/regular-columns/western-civilisation-is-floundering-and-teetering/,Western civilisation is floundering and teetering,james cary;nancy pearcey|instagram,DD5ECF2DA0823552E66BDE577FBAD7DD,https://www.e-n.org.uk/media/proc/opengraph/article_photos/file_sfdh33d7fqs7ykr76ieohmhjjzmrjf67.jpg
6101,http://www.khits.com/story/64b8860008392b0726be43e9/israeli-president-herzog-addresses-congress-in-celebration-of-75-years-of-statehood,Israeli President Herzog Addresses Congress In Celebration Of 75 Years Of Statehood,herzog;james lankford;benjamin netanyahu;pramila jayapal|united states,DF49D8FE9440421F17006B1EB5E81122,https://cdn.field59.com/KOTV/25be5fd7710216665485daa931f6b211810c0334.jpg
6102,https://menafn.com/1106634022/Heavy-Minerals-Talks-Garnet-And-Updated-Port-Gregory-Resource,Heavy Minerals Talks Garnet And Updated Port Gregory Resource,news direct heavy minerals ltd,84B5A92FB1D08E1539D9D5F2B2C56E9D,https://menafn.com/updates/pr/2023-07/19/ND_a8663image_story.jpg
6103,https://www.presstelegram.com/2022/08/04/deadly-aliso-viejo-day-spa-bombing-case-goes-to-jury/,Deadly Aliso Viejo day spa bombing case goes to jury,beal;los angeles;ildiko krajnyak;craig harbaugh;mark takla|,2D0853E4995B6681E3B9A3A5B987938D,https://www.presstelegram.com/wp-content/uploads/2022/08/av-explode3-1.jpg
6104,https://www.kiiitv.com/article/news/local/corpus-christi-embraces-barbie-fever-with-themed-run-glittery-drinks/503-4958e027-f63b-43ac-8f8a-63cac4f441a7,Corpus Christi embraces Barbie fever with themed run,christi downtown run club,D7168CCC6C7F22DF50D5C1C2B567550E,https://media.kiiitv.com/assets/KIII/images/e8654c0f-a004-4a1c-8f83-c2f8dfc27ee5/e8654c0f-a004-4a1c-8f83-c2f8dfc27ee5_1140x641.jpg
6105,https://retail.economictimes.indiatimes.com/news/industry/consumer-deal-activity-halves-in-jan-june-period-grant-thornton-bharat-report/101972655,"Consumer deal activity halves in Jan-June period: Grant Thornton Bharat report, ET Retail",das;naveen malpani;karun arya;thornton bharat|raymond consumer care ltd;clothing company,495CF48D5A7A7ED6C3DAD2BCF51ABE50,"https://etimg.etb2bimg.com/thumb/msid-101972655,imgsize-44278,width-1200,height=765,overlay-etretail/industry/consumer-deal-activity-halves-in-jan-june-period-grant-thornton-bharat-report.jpg"
6106,https://www.moneycontrol.com/news/trends/after-4-billion-gigafactory-announcement-tata-groups-n-chandrasekaran-meets-uk-pm-rishi-sunak-10991721.html,Rishi Sunak after meeting N Chandrasekaran: 'Tata group was right to choose UK',tata companies;tata group on;tata group;jaguar land rover gaydon centre,7E0875673F26641B22554A8675D2FB4C,https://images.moneycontrol.com/static-mcnews/2023/07/Collage-Maker-20-Jul-2023-08-01-AM-7998-770x433.jpg
6107,https://www.news-journalonline.com/story/news/local/volusia/2023/07/19/campground-for-daytona-beach-bike-events-seeks-big-expansion/70424133007/,Campground for Daytona Beach bike events seeks big expansion,gardnerthe daytona;ronnie williams jr|land development regulation commission on,60C280A8D3C0DCC3CC95DBB632083D76,"https://www.gannett-cdn.com/presto/2023/07/20/NDNJ/ff150692-99c8-4283-96ad-e609fca0d803-Cackleberry_Chicken.jpg?auto=webp&crop=1535,864,x0,y307&format=pjpg"
6108,https://www.taiwannews.com.tw/en/news/4948249,"Adrift for months, Australian and his dog lived on raw fish until Mexican fishermen rescued them | Taiwan News",su;genaro rosales;timothy shaddock|,B063107321BBE39E956A53184E7AA6B4,https://tnimage.s3.hicloud.net.tw/photos/2023/AP/20230720/f2e11046dbf7403c924fd533fa7af04a.jpg
6109,https://menafn.com/1106634028/Scientists-Have-Developed-The-Whitest-White-Paint-Ever-Made-So-Reflective-It-Can-Cool-Surfaces,Scientists Have Developed The Whitest White Paint Ever Made-So Reflective It Can Cool Surfaces,underwood;andrea felicelli;xiangyu li;xiulin ruan|purdue university;jared pike purdue university,86C2F3A672914E49F6CB04ABE9F55D21,https://menafn.com/updates/pr/2023-07/19/UAN_93f0aimage_story.jpg
6110,https://www.wishtv.com/news/local-news/man-almost-swept-away-after-water-main-break/,Man almost swept away after water main break,energy group;citizens energy,DB203E03397FBF643A0B2B79C5FDF664,https://www.wishtv.com/wp-content/uploads/2023/07/WATER-MAIN-BREAK-FOLO-10-P-PKG_frame_1212-e1689821704930.jpg
6111,https://zonazealots.com/2023/07/19/breya-cunningham-controls-paint-helps-guide-usa-to-quarterfinals/,"Breya Cunningham Controls Paint, Helps Guide USA to Quarterfinals",thomas;breya cunningham;oumar ballo;aari mcdonald|team united states squad;united states;argentina national;team united states,32C3B27DA6BC8E7F6A2EACAAC5235866,"https://images2.minutemediacdn.com/image/fetch/w_2000,h_2000,c_fit/https%3A%2F%2Fzonazealots.com%2Fwp-content%2Fuploads%2Fgetty-images%2F2017%2F07%2F1368680288.jpeg"
6112,https://www.oxfordmail.co.uk/news/23664475.audi-driver-sped-off-police-mcdonalds-hit-home/,Audi driver sped off from police at McDonald's then hit home,presland;cathy olliver;lyall thompson|mcdonald;oxford crown court,1AD128E20AFF2DEB0E8435045BDC0658,https://www.oxfordmail.co.uk/resources/images/17015224/?type=og-image
6113,https://www.ktvu.com/news/rally-for-hill-bomb-skateboarders-held-ahead-of-sf-police-commission-meeting,Rally for 'Hill Bomb' skateboarders held ahead of SF Police Commission meeting,walton;harvey milk;brooke jenkins;rachel lederman;jeffrey kwong;william scott;london breed|police commission;partnership civil justice fund;democratic club;department of police accountability;san francisco police department,B26812F82200CD0E32AADF46BCC6B215,https://images.foxtv.com/static.ktvu.com/www.ktvu.com/content/uploads/2023/07/1280/720/sf-city-hall.jpg?ve=1&tl=1
6114,https://news.yahoo.com/senate-judiciary-panel-consider-ethics-040427707.html,Senate Judiciary panel to consider ethics rules for Supreme Court,durbin;justice john roberts;justice clarence thomas;lindsey graham;chuck grassley;donald trump;justice samuel alito;harlan crow;justice sonia sotomayor;sheldon whitehouse|members of the supreme court;senate judiciary committee;supreme court;associated press;united states,9EDED6F047AAEBF852967347AB5FE10B,https://s.yimg.com/ny/api/res/1.2/T3Rqh.YyBO5vKSBzhKkIzA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap.org/5b64cb3231463e5333315d7adaaf512e
6115,https://fijilive.com/rfmf-assures-govt-support-rabuka/,RFMF assures govt support: Rabuka,jone kalouniwai;sitiveni rabuka|us embassy;navuso agricultural training institute;republic of fiji military;rewa provincial council meeting,8002F557038D25DC214DF91E22497C4D,https://fijilive.com/fijilive-files/uploads/2023/03/PM-Sitiveni-Rabuka.jpg
6116,https://www.oxfordmail.co.uk/news/23666221.jail-threat-londoner-admits-voyeurism-west-oxfordshire/,Jail threat for Londoner who admits voyeurism in West Oxfordshire,crown court on wednesday;morrison,250B963710B4356F076495D5E9E7CD2A,https://www.oxfordmail.co.uk/resources/images/13601796/?type=og-image
6117,https://www.aa.com.tr/en/europe/eu-warns-bosnias-serb-entity-over-provocative-rhetoric-actions/2949941,"EU warns Bosnia's Serb entity over provocative rhetoric, actions",schmidt;josep borrell;milorad dodik;borjana kristo|council of ministers of bosnia;anadolu agency;european union on;herzegovina constitutional court;european union;association council;constitutional court,2DEFF1A135ACDC8CBE755253AE3966B5,https://cdnuploads.aa.com.tr/uploads/Contents/2023/07/20/thumbs_b_c_d3b671101781e87a316c1c85208e153d.jpg?v=054041
6118,https://www.thesouthafrican.com/news/south-africa-todays-latest-news-headlines-thursday-20-july-2023-breaking-news/,"South Africa: Today's latest news and headlines, Thursday, 20 July 2023",ramaphosa;vladimir putin|emergency services;union buildings;agency closure in jozi;member of parliament wilma newhoudt-druchen;african weather service;international crime court;russian federation under articles;sa weather service,A42E427BE6E3E51B61D91D32CAF83732,https://www.thesouthafrican.com/wp-content/uploads/2023/07/00000-9-1.jpg
6119,https://www.denver7.com/news/local-news/casa-bonita-employees-send-list-of-demands-to-ownership,Casa Bonita employees send list of demands to ownership after 'bait-and-switch',lee;trey parker;matt stone;casa bonita|,2A19ACFEA16BC49A68D2F5E0FBE9EFC5,http://ewscripps-brightspot.s3.amazonaws.com/de/47/babd886144be8c4cb186f8b1f6c3/casa-bonita-owners.jpg
6120,https://www.yahoo.com/entertainment/2-dead-several-injured-zealand-033601399.html,"2 Dead, Several Injured in New Zealand Shooting Hours Before Women's World Cup Begins",police;united states women national team;new york times;associated press,5C75C7752A624F9CBF4A1FB9EA89784B,https://media.zenfs.com/en/complex584/7338232e8fa6690b7e47168e3c5499df
6121,https://www.aol.com/news/fed-set-launch-long-awaited-040337499.html,"Fed set to launch long-awaited instant payments service, modernizing system",ricci;carl slabicki;hannah lang;lance noggle|us bancorp;u s bank;mellon treasury services;european union;silicon valley bank;community bankers of america;reuters,2826ADD03BF6F8A16EA1E5BC6A8EF7E0,https://media.zenfs.com/en/aol_reuters_29/c2969cbd19a425862fb1eb7f27cd2442
6122,https://finance.yahoo.com/news/marvell-founders-launch-2-billion-042303682.html,Marvell founders launch $2 billion chips foundry in Singapore,potkin;weili dai;sam holmes;sehat sutardja|singapore economic development,D568D6BAB5CD7FC9808F303AD0D068A1,https://media.zenfs.com/en/reuters-finance.com/77fd6f3c7512bf6cc0572e4c944a2246
6123,https://wrrv.com/kevin-mccurdys-haunted-mansion-back-for-47-season/,Scares Return for a 47th Year at Kevin McCurdy's Haunted Mansion,dutch church,AF478B5976D5D7C69924C4373FE8BD2B,https://townsquare.media/site/706/files/2023/07/attachment-Kevin-Mccurdys.jpg?&zc=1&s=0&a=t&q=89
6124,https://www.livemint.com/companies/news/reliancejfsl-demerger-cost-of-acquisition-of-ril-jio-financial-services-shares-declared-details-here-11689820049646.html,"Reliance-JFSL demerger: Cost of acquisition of RIL, Jio Financial Services shares declared. Details here",industries limited;reliance industries;reliance strategic investments limited;jio financial services ltd;reliance strategic investments;national company law tribunal;financial services business demerged,CC6DC18BEADECCF148344B8D28196D11,https://www.livemint.com/lm-img/img/2023/07/20/600x338/Reliance_JFSL_demerger_stock_market_news_1689821894679_1689821894871.jpg
6125,https://www.timescall.com/2023/07/19/boulder-prep-students-try-stained-glass-making-in-summer-classes/,Boulder Prep students try stained glass making in summer classes,smith;wilder guarascio;darien jones;longmont tinkermill;kenzie lehman|wood education center,CDD1092947FC4C8FC7793D3AE69A10B2,https://www.timescall.com/wp-content/uploads/2023/07/DCC-L-BPREP_1MJ8415.jpg
6126,https://www.fox13seattle.com/news/officials-say-extreme-risk-protection-orders-are-life-saving-measures-more-need-to-know-about,Officials tout Extreme Risk Protection Orders to get guns out of dangerous hands,anne;kim wyatt;shayla calvo|king county prosecutor office,883D4981B3B6268010690667AA0080B3,https://images.foxtv.com/static.q13fox.com/www.q13fox.com/content/uploads/2023/07/1280/720/snapshot-2023-07-19T172031.594.jpg?ve=1&tl=1
6127,https://www.aa.com.tr/en/asia-pacific/shooting-in-new-zealand-leaves-2-people-dead/2949942,Shooting in New Zealand leaves 2 people dead,zealand police,FE913A6BF63B858CBC05F6494F84D54E,https://cdnuploads.aa.com.tr/uploads/Contents/2023/07/20/thumbs_b_c_e711772f33f970700ecf81d47cef23bd.jpg?v=063505
6128,https://news.yahoo.com/u-announces-1-3b-military-030444197.html,U.S. announces $1.3B military package for Ukraine,advanced missile systems;ukraine security assistance initiative;ukraine defense contract group;united states;ukraine armed;european union;department of defense,F124911CC52B9D2C5E4A80E8ED20373B,https://media.zenfs.com/en/united_press_international_articles_356/e449f98e4ff8829a4316353dc8f0a40a
6129,https://www.13wmaz.com/article/news/local/peach-crawford/crawford-county-girl-scout-camp-staff-on-edge-after-quarry-approval/93-9a13f388-356b-4930-862c-77a91481c55a,Girl scout camp staff on edge after Crawford quarry approval,holliday;martha johnston|georgia regional commission,31B9A75A5ABD0CC40662806F6118CF08,https://media.13wmaz.com/assets/WMAZ/images/f992d278-6e4e-439b-858b-4995ecf62c68/f992d278-6e4e-439b-858b-4995ecf62c68_1140x641.jpg
6130,https://newsbusters.org/blogs/nb/brent-bozell/2011/02/26/bozell-column-not-wrestling-girls,Bozell Column: Not Wrestling Girls,northrup;cassy herkelman;rick reilly|espn,D50D691F6E76B33CF95B7D2B0AC93019,https://cdn.newsbusters.org/styles/mobile_thumb_700x400_/s3/images/2011/February/Maddow.jpg?itok=CzL7GYns
6131,https://news.yahoo.com/irs-steps-toward-free-file-040233940.html,IRS steps toward a new free-file tax return system have both supporters and critics mobilizing,biden;susan harley;derrick plummer;igor volsky|organization for economic cooperation;white house;google;facebook;free file alliance;federal reserve;coalition for free;h r block,6223B8E5E49D4BDAA67E1F1609806419,https://s.yimg.com/ny/api/res/1.2/Rss0WJ06VpKvEz.C7Wl7PQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap.org/a8035f8176b585db81c5809fb2957760
6132,https://www.gazetteseries.co.uk/news/national/23667604.gunman-new-zealand-kills-two-people-ahead-womens-world-cup-tournament/,Gunman in New Zealand kills two people ahead of Women's World Cup tournament,parr;chris hipkins;andrew coster|team norway,28F7E7402B332A8C22B92F510D9DBDD7,https://www.gazetteseries.co.uk/resources/images/17021312/?type=og-image
6133,https://pragativadi.com/four-dead-several-feared-trapped-after-landslide-in-maharashtras-raigad/,"Four dead, several feared trapped after landslide in Maharashtra's Raigad",mhase;eknath shinde;mahendra kalyankar|national disaster response force,8273FE539C4B910965758F150FD92179,https://pragativadi.com/wp-content/uploads/2023/07/images-61.jpeg
6134,https://www.oxfordmail.co.uk/news/23662308.high-wycombe-magistrates-fine-oxford-man-licence-revoked/,High Wycombe magistrates fine Oxford man after licence revoked,wycombe magistrate court;toyota,2CDE25FC05BDF57A57DC6ADD2617980E,https://www.oxfordmail.co.uk/resources/images/16078142/?type=og-image
6135,https://www.southwalesargus.co.uk/news/23664667.newport-fugitive-went-run---five-minutes/,Newport fugitive went on the run Ã¢â‚¬â€œ for five minutes,allman;nicholas gedge;byron broadstock;paul hobson|cardiff crown court,968FAED1AC33A220161A8ABA1911BA57,https://www.southwalesargus.co.uk/resources/images/17015588/?type=og-image
6136,https://wrrv.com/ulster-county-corrections-officer-arrest-smuggling-contraband/,Ulster County Corrections Officer Arrest Smuggling Contraband,county sheriff office;point military academy;ulster county court,07CB707C7D90087E6DFE295245AF5580,https://townsquare.media/site/705/files/2020/04/GettyImages-1217876271.jpg
6137,https://akipress.com/news:721562:President_Japarov_meets_with_Crown_Prince_of_Kuwait/,President Japarov meets with Crown Prince of Kuwait,news agency,520129DCDDD3E67416D3FC4FC6D0FE0A,https://st-1.akipress.org/cdn-st-0/qdN/K/en-721562.1689823843.b.jpg
6138,https://www.kiro7.com/news/national/we-stink-right-now/HKWNXB4O426MHU6IFXNPNCJPVQ/,'We stink right now': Frustration mounting for the Yankees after sweep by the Angels,rengifo;patrick sandoval;carlos rodon;los angele;los angeles;austin gomber;aaron boone;sean casey;franchy cordero|aaron,9DAEFA97405436D7E357B00499E2E19B,https://cmg-cmg-tv-10090-prod.cdn.arcpublishing.com/resizer/subaFCoJK4mYvhAZUYyQKJ8ofUI=/1440x810/filters:format(jpg):quality(70)/cloudfront-us-east-1.images.arcpublishing.com/cmg/BNDEB7RDTUIAA7JV52JFDS2UQA.jpg
6139,https://www.bbc.co.uk/news/business-66253044,Elon Musk: Tesla may cut prices again in 'turbulent times',liang;arun sundararajan;elon musk|stern business school;nissan;reuters,BCE1DB26FCE4F28E9A73C6F8835DEE96,https://ichef.bbci.co.uk/news/1024/branded_news/44AF/production/_130438571_0b84defd986bc3ff18c2000eade49dea0c8bbba2.jpg
6140,https://www.dailymail.co.uk/tvshowbiz/article-12314071/Kylie-Jenner-Khloe-Kardashian-candid-fillers-surgery-fat-editing-pictures-mull-influence-beauty-standards-family-pressure-perfect-dont-want-kids-insecurities.html,"Kylie Jenner and Khloe Kardashian get candid about fillers, surgery, being 'fat' and editing pictures as they mull over their influence on 'beauty standards' and family pressure to be 'perfect': 'I don't want our kids to have those insecurities'",khloe;kourtney kardashian;kardashians kylie;kylie jenner;khloe kardashian|,24CA668B8050296B131C1FA9E1D41916,https://i.dailymail.co.uk/1s/2023/07/20/02/73410379-0-image-a-17_1689817180350.jpg
6141,https://www.aa.com.tr/en/russia-ukraine-war/ukraine-s-military-intelligence-denies-its-chief-issued-remarks-on-crimea-blast/2949931,Ukraine's military intelligence denies its chief issued remarks on Crimea blast,yusov;vladimir putin;sergey aksyonov;kyrylo budanov|armed forces of ukraine;anadolu agency,00642D4529C07D3020DA2E75AEE666C8,https://cdnuploads.aa.com.tr/uploads/Contents/2023/07/20/thumbs_b_c_c7883c33c0dcf7033fa72aa490c5740d.jpg?v=010716
6142,https://ewn.co.za/2023/07/20/fiery-bus-crash-kills-34-in-algeria-s-remote-sahara-region,Fiery bus crash kills 34 in Algeria's remote Sahara region,bouchehit;mohamed boudraa;abdelmadjid tebboune;abdelkader bika;abdelhak saihi;nacef abdelhakim;abidine badion|world bank;world health organization;facebook;toyota,9DEA7F231320F9F8A06AC6773B6E0181,"http://cdn.primedia.co.za/primedia-broadcasting/image/upload/c_fill,h_437,w_700/ivegcra2ieqrh9vhg77r"
6143,https://www.thetelegraphandargus.co.uk/news/23666225.motorist-stunned-audacity-brazen-bradford-beggar/,Motorist stunned by 'audacity' of brazen Bradford beggar | Bradford Telegraph and Argus,south neighbourhood policing team;yorkshire police;councillor ralph berry lab,94140FE29EDFFFF7B2DFD5F8D8F85A51,https://www.thetelegraphandargus.co.uk/resources/images/17018606/?type=og-image
6144,https://www.thestar.com.my/tech/tech-news/2023/07/20/hun-sen-facebook-page-reactivated-days-before-cambodia-polls,Hun Sen Facebook page reactivated days before Cambodia polls,dara;hun manet;samdech hun sen;hun sen facebook;sam rainsy;hun sen|instagram;cambodian people party,4D5FCB042DE71C7DDEED8374FD7BCDC4,https://apicms.thestar.com.my/uploads/images/2023/07/20/2186474.JPG
6145,https://www.marketscreener.com/quote/index/TOPIX-INDEX-61714390/news/BofA-cuts-China-s-2023-growth-forecast-to-5-1-44373726/,BofA cuts China's 2023 growth forecast to 5.1%,global research on;reuters,9F2B09DAFA2A40D2732C4907AEED6829,https://img.zonebourse.com/reuters/2022-10/2022-10-17T110515Z_1_LYNXMPEI9G0FC_RTROPTP_3_CHINA-ECONOMY-GDP.JPG
6146,https://www.fox35orlando.com/news/florida-recreational-pot-backers-urge-court-approval,Florida recreational pot backers urge court approval,fred lewis;barbara pariente;ashley moody;jonathan robbins|florida supreme court on;marijuana business association of florida;department of health;florida chamber;moody;supreme court;cato institute,8225865265160093D30EF026573215FE,https://images.foxtv.com/static.fox35orlando.com/www.fox35orlando.com/content/uploads/2020/02/1280/720/marijuana-pot-weed_1475331822355_2121508_ver1.0.jpg?ve=1&tl=1
6147,https://news.yahoo.com/rfk-jr-set-testify-house-040730638.html,RFK Jr. is set to testify at a House hearing over online censorship as GOP elevates Biden rival,biden;kevin mccarthy;bobby kennedy;john f kennedy;hunter biden;ashkenazi jews;emma-jo morris;d john sauer;robert f kennedy jr;jim jordan|children health defense;morris;associated press;new york post;facebook;twitter;louisiana department of justice,64302EDCBDC40C3EA752B325435D7B3F,https://s.yimg.com/ny/api/res/1.2/bkWWVX4_G.CaNMEF_yQX3Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap.org/494ea2919bb18743a9817f40fd03d809
6148,https://www.dailymail.co.uk/tvshowbiz/article-12313981/Kylie-Jenner-sisters-childhood-taunts-left-f-cked-insecure-face.html,Kylie Jenner reveals her sisters' childhood taunts left her 'f*cked up' and insecure about her faceÃ¢â‚¬Â¦ and details how daughter Stormi helped her heal: 'Everyone made fun of me and called me Dopey',fox;kanye west;kris jenner;malika haqq;travis barker;charli damelio;omer fedi;las vegas;victoria beckham;pete davidson;jennifer lawrence;machine gun kelly;zachary spencer;kylie jenner;tiffany sorya;kourtney poosh;miranda kerr;elizabeth taylor;kourtney kardashian;addison rae;robert kardashian|college dropout;instagram,FAAEF7B0F4E109B6BCA8FAAC27B9AD26,https://i.dailymail.co.uk/1s/2023/07/20/02/73410085-0-image-a-4_1689816327191.jpg
6149,https://www.latestly.com/socially/india/education/telangana-rains-two-day-holiday-declared-in-all-schools-and-colleges-due-to-heavy-rainfall-5278760.html,Telangana Rains: Two-Day Holiday Declared in All Schools and Colleges Due to Heavy Rainfall,kt rama rao condemns centre,5F4387CF04CCA69FBB6E125B86F1B4C9,https://st1.latestly.com/wp-content/uploads/2023/07/Telangana-Rains-784x441.jpg
6150,https://www.freepressjournal.in/entertainment/neerja-producer-requests-president-droupadi-murmu-to-speak-up-over-women-paraded-naked-in-manipur,Neerja Producer Requests President Droupadi Murmu To Speak Up Over Women Paraded Naked In Manipur,murmu;atul kasbekar;hubspot hubspot;tumhari sulu;looop lapeta|indigenous tribal leader forum;manipur police;twitter,2D97404AD8E811DB1F5BD2B6D4C63E63,https://gumlet.assettype.com/freepressjournal/2023-07/6836e22b-c470-4414-a35b-942450d0bcc8/cats.jpg?rect=0%2C0%2C3900%2C2048&auto=format%2Ccompress&ogImage=true
6151,https://finance.yahoo.com/news/musk-says-tesla-spend-over-233834154.html,Musk Says Tesla to Spend Over $1 Billion on Dojo Supercomputer,musk;bloomberg businessweek;zachary kirkhorn|bloomberg;bloomberg tesla inc,B6606A803BAB592D2733D9B6FDBA50F7,https://s.yimg.com/ny/api/res/1.2/heAiOic.QILb.jYRaR1ftQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_technology_68/2f7fb268c5f74a0399b46d332a30a1b0
6152,https://www.oxfordmail.co.uk/news/23666503.bicester-sam-ryder-headline-vegan-camp-festival/,Bicester: Sam Ryder to headline Vegan Camp Out festival,ranganathan;patrik baboumian;joey carbstrong;sam ryder;chris packham;bob vylan;tash peterson;juliet gellatley;klaus mitchell;russell brand;stanford hall|,7DB7EFC2EB0C65633BC513E595525360,https://www.oxfordmail.co.uk/resources/images/16771526/?type=og-image
